Time,Voltage
3.87E-02,8.4
3.87E-02,8.8
3.87E-02,8.4
3.87E-02,8.2
3.87E-02,8.2
3.87E-02,8.6
3.87E-02,8.2
3.87E-02,8.4
3.87E-02,8.2
3.87E-02,8.4
3.87E-02,8.4
3.87E-02,8.2
3.87E-02,8.6
3.87E-02,8.4
3.87E-02,8
3.87E-02,8.4
3.87E-02,8.4
3.87E-02,8.2
3.87E-02,8.4
3.87E-02,8.2
3.87E-02,8.8
3.87E-02,7.8
3.87E-02,7.8
3.87E-02,8.4
3.87E-02,8.4
3.88E-02,8.6
3.88E-02,8.4
3.88E-02,8.4
3.88E-02,8.4
3.88E-02,8.6
3.88E-02,8.2
3.88E-02,8.6
3.88E-02,8.2
3.88E-02,8
3.88E-02,8.8
3.88E-02,8.2
3.88E-02,9
3.88E-02,8.2
3.88E-02,8.8
3.88E-02,8.8
3.88E-02,8.2
3.88E-02,8.4
3.88E-02,8.6
3.88E-02,8
3.88E-02,8.6
3.88E-02,8.4
3.88E-02,9
3.88E-02,8.4
3.88E-02,8.6
3.88E-02,8.4
3.89E-02,8.4
3.89E-02,7.8
3.89E-02,8.6
3.89E-02,8.2
3.89E-02,8.6
3.89E-02,8.4
3.89E-02,8.6
3.89E-02,8.4
3.89E-02,8.4
3.89E-02,8.6
3.89E-02,8.4
3.89E-02,8.4
3.89E-02,8.6
3.89E-02,8.4
3.89E-02,7.8
3.89E-02,8.4
3.89E-02,8.4
3.89E-02,8.4
3.89E-02,8.2
3.89E-02,8.2
3.89E-02,8.6
3.89E-02,8.2
3.89E-02,8.8
3.89E-02,8
3.89E-02,8
3.90E-02,8.6
3.90E-02,8.4
3.90E-02,8.4
3.90E-02,8.4
3.90E-02,8.4
3.90E-02,8.4
3.90E-02,7.8
3.90E-02,8.4
3.90E-02,8.4
3.90E-02,8.4
3.90E-02,8.4
3.90E-02,9.2
3.90E-02,8
3.90E-02,8.4
3.90E-02,8.4
3.90E-02,8.2
3.90E-02,8.4
3.90E-02,8.2
3.90E-02,7.8
3.90E-02,8.4
3.90E-02,8.6
3.90E-02,8.4
3.90E-02,8.4
3.90E-02,8.4
3.90E-02,8.4
3.91E-02,8.4
3.91E-02,7.8
3.91E-02,8.4
3.91E-02,8.2
3.91E-02,8.2
3.91E-02,8.2
3.91E-02,8.6
3.91E-02,8.2
3.91E-02,8.4
3.91E-02,8.2
3.91E-02,7.8
3.91E-02,8.8
3.91E-02,8.4
3.91E-02,8.8
3.91E-02,8.4
3.91E-02,8.8
3.91E-02,8.4
3.91E-02,8.4
3.91E-02,8.2
3.91E-02,8.8
3.91E-02,8.2
3.91E-02,7.8
3.91E-02,7.6
3.91E-02,8.4
3.91E-02,8.6
3.92E-02,8.4
3.92E-02,8.4
3.92E-02,8.2
3.92E-02,8.2
3.92E-02,8.2
3.92E-02,8.4
3.92E-02,8.4
3.92E-02,8.4
3.92E-02,8.8
3.92E-02,8.6
3.92E-02,8.6
3.92E-02,8
3.92E-02,8.8
3.92E-02,8.6
3.92E-02,8.8
3.92E-02,8.4
3.92E-02,8.6
3.92E-02,8.4
3.92E-02,8.6
3.92E-02,8.4
3.92E-02,8.6
3.92E-02,8.4
3.92E-02,8.8
3.92E-02,7.8
3.92E-02,8.4
3.93E-02,8.2
3.93E-02,8.4
3.93E-02,8.2
3.93E-02,8.6
3.93E-02,8.4
3.93E-02,8.8
3.93E-02,8.4
3.93E-02,8.4
3.93E-02,8.4
3.93E-02,8.6
3.93E-02,8.4
3.93E-02,8.8
3.93E-02,8.4
3.93E-02,8.6
3.93E-02,8.6
3.93E-02,8.8
3.93E-02,8
3.93E-02,8.2
3.93E-02,8.2
3.93E-02,8.4
3.93E-02,8.2
3.93E-02,8.4
3.93E-02,8.4
3.93E-02,8.4
3.93E-02,8.6
3.94E-02,8
3.94E-02,8.4
3.94E-02,8.6
3.94E-02,8.6
3.94E-02,8.4
3.94E-02,8.4
3.94E-02,8.6
3.94E-02,7.8
3.94E-02,8.6
3.94E-02,8
3.94E-02,8.6
3.94E-02,8.4
3.94E-02,8.2
3.94E-02,8.4
3.94E-02,8.2
3.94E-02,8.6
3.94E-02,8
3.94E-02,8.2
3.94E-02,8.4
3.94E-02,8.2
3.94E-02,8.4
3.94E-02,8.6
3.94E-02,8.6
3.94E-02,8.4
3.94E-02,8.4
3.95E-02,8.4
3.95E-02,8.4
3.95E-02,8.2
3.95E-02,8.4
3.95E-02,8.4
3.95E-02,8.4
3.95E-02,8.2
3.95E-02,8.2
3.95E-02,8.4
3.95E-02,8.2
3.95E-02,8.4
3.95E-02,8.4
3.95E-02,8.6
3.95E-02,8
3.95E-02,8
3.95E-02,8.2
3.95E-02,8
3.95E-02,8.2
3.95E-02,8.4
3.95E-02,7.8
3.95E-02,8.2
3.95E-02,8.6
3.95E-02,8.4
3.95E-02,8.4
3.95E-02,8.4
3.96E-02,8
3.96E-02,8
3.96E-02,8.8
3.96E-02,8.4
3.96E-02,8.4
3.96E-02,8.4
3.96E-02,8.6
3.96E-02,8.8
3.96E-02,8.2
3.96E-02,8.6
3.96E-02,8.2
3.96E-02,8.6
3.96E-02,8.4
3.96E-02,8.6
3.96E-02,8.6
3.96E-02,8.6
3.96E-02,8.4
3.96E-02,8.6
3.96E-02,8.2
3.96E-02,8.6
3.96E-02,8.2
3.96E-02,8.8
3.96E-02,8.4
3.96E-02,9
3.96E-02,8.2
3.97E-02,8.4
3.97E-02,8.2
3.97E-02,8.4
3.97E-02,8
3.97E-02,8.4
3.97E-02,8.4
3.97E-02,8.4
3.97E-02,8.4
3.97E-02,8.4
3.97E-02,7.8
3.97E-02,8.6
3.97E-02,8
3.97E-02,7.8
3.97E-02,8.4
3.97E-02,8.4
3.97E-02,8.4
3.97E-02,8.2
3.97E-02,8
3.97E-02,8.2
3.97E-02,8.2
3.97E-02,8.4
3.97E-02,8.2
3.97E-02,8.2
3.97E-02,8.6
3.97E-02,8.4
3.98E-02,8
3.98E-02,8.4
3.98E-02,8.4
3.98E-02,8.4
3.98E-02,8.4
3.98E-02,8.6
3.98E-02,7.8
3.98E-02,8.6
3.98E-02,8
3.98E-02,8.6
3.98E-02,8.4
3.98E-02,8.2
3.98E-02,8.4
3.98E-02,8.2
3.98E-02,8.4
3.98E-02,8
3.98E-02,8.2
3.98E-02,8.4
3.98E-02,7.8
3.98E-02,8.8
3.98E-02,8.4
3.98E-02,8.4
3.98E-02,8.4
3.98E-02,8.4
3.98E-02,8.2
3.99E-02,8.4
3.99E-02,8.2
3.99E-02,8.6
3.99E-02,7.8
3.99E-02,8.6
3.99E-02,7.8
3.99E-02,8
3.99E-02,8.2
3.99E-02,7.8
3.99E-02,8.4
3.99E-02,8.2
3.99E-02,8.4
3.99E-02,8
3.99E-02,8.4
3.99E-02,8.2
3.99E-02,8.8
3.99E-02,8.4
3.99E-02,8.2
3.99E-02,7.8
3.99E-02,8
3.99E-02,7.8
3.99E-02,8.4
3.99E-02,8.4
3.99E-02,8.4
3.99E-02,8.4
4.00E-02,8.2
4.00E-02,8.8
4.00E-02,7.8
4.00E-02,8.2
4.00E-02,8
4.00E-02,8.2
4.00E-02,8.8
4.00E-02,8.2
4.00E-02,8.6
4.00E-02,8.4
4.00E-02,8.6
4.00E-02,8
4.00E-02,8.2
4.00E-02,8
4.00E-02,8.6
4.00E-02,8.4
4.00E-02,8.6
4.00E-02,8.4
4.00E-02,8.6
4.00E-02,8.4
4.00E-02,8.8
4.00E-02,8
4.00E-02,8.2
4.00E-02,8.2
4.00E-02,8.2
4.01E-02,8.2
4.01E-02,8
4.01E-02,7.4
4.01E-02,8.4
4.01E-02,8.6
4.01E-02,8
4.01E-02,8.4
4.01E-02,8
4.01E-02,7.8
4.01E-02,8.6
4.01E-02,8.4
4.01E-02,8
4.01E-02,8.4
4.01E-02,8.4
4.01E-02,8.4
4.01E-02,7.8
4.01E-02,8.2
4.01E-02,8.4
4.01E-02,8.2
4.01E-02,8
4.01E-02,8.4
4.01E-02,8.4
4.01E-02,8
4.01E-02,8
4.01E-02,7.8
4.02E-02,8.4
4.02E-02,8
4.02E-02,8.4
4.02E-02,8
4.02E-02,8.2
4.02E-02,8.2
4.02E-02,8
4.02E-02,8
4.02E-02,8.4
4.02E-02,8
4.02E-02,8.2
4.02E-02,8.4
4.02E-02,8.2
4.02E-02,8
4.02E-02,8
4.02E-02,7.8
4.02E-02,8.4
4.02E-02,8.6
4.02E-02,8.2
4.02E-02,8
4.02E-02,8.4
4.02E-02,8
4.02E-02,8.6
4.02E-02,8.2
4.02E-02,8
4.03E-02,8.4
4.03E-02,8.2
4.03E-02,8.2
4.03E-02,8.4
4.03E-02,7.8
4.03E-02,8.4
4.03E-02,8.2
4.03E-02,8.2
4.03E-02,8.2
4.03E-02,8
4.03E-02,8.4
4.03E-02,8.4
4.03E-02,8
4.03E-02,7.8
4.03E-02,8.4
4.03E-02,8.2
4.03E-02,8
4.03E-02,7.8
4.03E-02,8.2
4.03E-02,8
4.03E-02,8.4
4.03E-02,8
4.03E-02,8.2
4.03E-02,8.4
4.03E-02,8.2
4.04E-02,8.6
4.04E-02,7.8
4.04E-02,8.4
4.04E-02,8.4
4.04E-02,8.4
4.04E-02,8.8
4.04E-02,8.2
4.04E-02,8.6
4.04E-02,8.4
4.04E-02,8.6
4.04E-02,8.2
4.04E-02,8.6
4.04E-02,8.6
4.04E-02,8
4.04E-02,8.6
4.04E-02,8.6
4.04E-02,8.4
4.04E-02,8.6
4.04E-02,8.2
4.04E-02,8.4
4.04E-02,8.4
4.04E-02,8.4
4.04E-02,7.8
4.04E-02,8
4.04E-02,8.6
4.05E-02,8.4
4.05E-02,8
4.05E-02,8.4
4.05E-02,8.4
4.05E-02,8
4.05E-02,8.4
4.05E-02,8.2
4.05E-02,8.2
4.05E-02,8.2
4.05E-02,8
4.05E-02,8.2
4.05E-02,8
4.05E-02,8.4
4.05E-02,8
4.05E-02,8.2
4.05E-02,7.6
4.05E-02,8
4.05E-02,8.2
4.05E-02,8.6
4.05E-02,8.4
4.05E-02,8.2
4.05E-02,8.4
4.05E-02,8
4.05E-02,8.4
4.05E-02,8
4.06E-02,8
4.06E-02,7.8
4.06E-02,8.4
4.06E-02,8
4.06E-02,7.8
4.06E-02,8.4
4.06E-02,8
4.06E-02,8.4
4.06E-02,8.2
4.06E-02,8.2
4.06E-02,8.4
4.06E-02,8.4
4.06E-02,8
4.06E-02,7.6
4.06E-02,7.8
4.06E-02,8.4
4.06E-02,8.6
4.06E-02,8.4
4.06E-02,8.4
4.06E-02,8.4
4.06E-02,8.4
4.06E-02,8.4
4.06E-02,8.2
4.06E-02,8.4
4.06E-02,8.2
4.07E-02,8.2
4.07E-02,8.2
4.07E-02,8
4.07E-02,8.2
4.07E-02,8.4
4.07E-02,8.2
4.07E-02,8.2
4.07E-02,7.8
4.07E-02,7.8
4.07E-02,8.4
4.07E-02,8
4.07E-02,8
4.07E-02,7.8
4.07E-02,8
4.07E-02,8.2
4.07E-02,8
4.07E-02,8.2
4.07E-02,8.2
4.07E-02,8.4
4.07E-02,8.4
4.07E-02,8
4.07E-02,8.4
4.07E-02,8
4.07E-02,8.2
4.07E-02,8.6
4.08E-02,8.2
4.08E-02,8
4.08E-02,8.4
4.08E-02,8.4
4.08E-02,8.8
4.08E-02,8.2
4.08E-02,8.6
4.08E-02,8
4.08E-02,8.2
4.08E-02,8.6
4.08E-02,8.6
4.08E-02,8.2
4.08E-02,8.8
4.08E-02,8.4
4.08E-02,8.6
4.08E-02,8
4.08E-02,8.6
4.08E-02,8
4.08E-02,8.4
4.08E-02,8.4
4.08E-02,8.4
4.08E-02,7.8
4.08E-02,8
4.08E-02,7.8
4.08E-02,8.4
4.09E-02,7.8
4.09E-02,8
4.09E-02,8.4
4.09E-02,8.4
4.09E-02,8
4.09E-02,8.4
4.09E-02,7.8
4.09E-02,8.2
4.09E-02,8.2
4.09E-02,8.2
4.09E-02,7.8
4.09E-02,8.2
4.09E-02,8.4
4.09E-02,8.2
4.09E-02,8
4.09E-02,7.8
4.09E-02,8.4
4.09E-02,8.2
4.09E-02,8.4
4.09E-02,7.8
4.09E-02,8.4
4.09E-02,8.6
4.09E-02,8.4
4.09E-02,8
4.09E-02,8
4.10E-02,8
4.10E-02,8
4.10E-02,8
4.10E-02,8.2
4.10E-02,8.4
4.10E-02,8
4.10E-02,8.4
4.10E-02,8.6
4.10E-02,8.2
4.10E-02,8.4
4.10E-02,7.8
4.10E-02,8
4.10E-02,8
4.10E-02,7.6
4.10E-02,8.2
4.10E-02,8.2
4.10E-02,8
4.10E-02,8.4
4.10E-02,8
4.10E-02,8.4
4.10E-02,8
4.10E-02,8.2
4.10E-02,8.6
4.10E-02,8.2
4.10E-02,8.2
4.11E-02,8.2
4.11E-02,8.2
4.11E-02,7.8
4.11E-02,8.2
4.11E-02,8.2
4.11E-02,7.8
4.11E-02,8.4
4.11E-02,8.4
4.11E-02,8.4
4.11E-02,8.6
4.11E-02,8
4.11E-02,7.8
4.11E-02,8.4
4.11E-02,8.2
4.11E-02,8
4.11E-02,8.2
4.11E-02,7.8
4.11E-02,8.4
4.11E-02,7.8
4.11E-02,8
4.11E-02,8.4
4.11E-02,7.8
4.11E-02,7.8
4.11E-02,8
4.11E-02,7.6
4.12E-02,8
4.12E-02,8.2
4.12E-02,8
4.12E-02,8.2
4.12E-02,7.8
4.12E-02,8.2
4.12E-02,8.2
4.12E-02,8.2
4.12E-02,8
4.12E-02,8.6
4.12E-02,8.2
4.12E-02,8.6
4.12E-02,8.4
4.12E-02,8.2
4.12E-02,8.4
4.12E-02,8.6
4.12E-02,8
4.12E-02,8.4
4.12E-02,8.4
4.12E-02,8
4.12E-02,8.4
4.12E-02,8
4.12E-02,8.2
4.12E-02,8.4
4.12E-02,8.2
4.13E-02,8
4.13E-02,8.6
4.13E-02,8.4
4.13E-02,8.4
4.13E-02,8
4.13E-02,8.4
4.13E-02,8.2
4.13E-02,7.8
4.13E-02,7.8
4.13E-02,8.4
4.13E-02,8.4
4.13E-02,8
4.13E-02,8.2
4.13E-02,8
4.13E-02,8.2
4.13E-02,8.2
4.13E-02,8
4.13E-02,8.2
4.13E-02,8
4.13E-02,8
4.13E-02,8
4.13E-02,8
4.13E-02,8.4
4.13E-02,8
4.13E-02,8
4.14E-02,8
4.14E-02,8.4
4.14E-02,8
4.14E-02,8.6
4.14E-02,8
4.14E-02,8.2
4.14E-02,8
4.14E-02,7.8
4.14E-02,8.4
4.14E-02,8.2
4.14E-02,8
4.14E-02,7.6
4.14E-02,8.4
4.14E-02,8
4.14E-02,8.6
4.14E-02,8
4.14E-02,8.4
4.14E-02,8.4
4.14E-02,8
4.14E-02,8.4
4.14E-02,8.2
4.14E-02,8.4
4.14E-02,8.4
4.14E-02,7.8
4.14E-02,7.8
4.15E-02,8
4.15E-02,7.8
4.15E-02,8.4
4.15E-02,7.6
4.15E-02,7.8
4.15E-02,8
4.15E-02,8
4.15E-02,8
4.15E-02,8
4.15E-02,8
4.15E-02,7.8
4.15E-02,8.4
4.15E-02,8.6
4.15E-02,7.8
4.15E-02,8.2
4.15E-02,8.2
4.15E-02,8.2
4.15E-02,8.4
4.15E-02,8
4.15E-02,8.4
4.15E-02,8.4
4.15E-02,8
4.15E-02,8
4.15E-02,7.8
4.15E-02,7.8
4.16E-02,8.2
4.16E-02,8
4.16E-02,8.2
4.16E-02,8.2
4.16E-02,8.6
4.16E-02,8.2
4.16E-02,8.6
4.16E-02,8.4
4.16E-02,8.2
4.16E-02,8
4.16E-02,8.6
4.16E-02,7.8
4.16E-02,8.6
4.16E-02,8
4.16E-02,8.6
4.16E-02,8
4.16E-02,8.4
4.16E-02,7.8
4.16E-02,8.2
4.16E-02,7.8
4.16E-02,8
4.16E-02,7.8
4.16E-02,8
4.16E-02,7.8
4.16E-02,8.6
4.17E-02,8.4
4.17E-02,8
4.17E-02,8.4
4.17E-02,8
4.17E-02,8.2
4.17E-02,8.4
4.17E-02,8
4.17E-02,7.8
4.17E-02,8
4.17E-02,8
4.17E-02,7.6
4.17E-02,8.2
4.17E-02,8.2
4.17E-02,8.2
4.17E-02,7.8
4.17E-02,7.8
4.17E-02,8.2
4.17E-02,7.8
4.17E-02,8
4.17E-02,7.8
4.17E-02,8.4
4.17E-02,7.8
4.17E-02,8.4
4.17E-02,8.2
4.17E-02,8.4
4.18E-02,8
4.18E-02,7.8
4.18E-02,8.6
4.18E-02,7.6
4.18E-02,8
4.18E-02,7.8
4.18E-02,8.2
4.18E-02,8.6
4.18E-02,8.2
4.18E-02,8
4.18E-02,8
4.18E-02,8.4
4.18E-02,8
4.18E-02,8.6
4.18E-02,8.4
4.18E-02,7.6
4.18E-02,8.4
4.18E-02,8
4.18E-02,8
4.18E-02,8.2
4.18E-02,8.4
4.18E-02,7.8
4.18E-02,8
4.18E-02,8.2
4.18E-02,8.4
4.19E-02,8.2
4.19E-02,8
4.19E-02,8.2
4.19E-02,7.6
4.19E-02,8
4.19E-02,8
4.19E-02,8.4
4.19E-02,7.8
4.19E-02,8.4
4.19E-02,7.8
4.19E-02,8
4.19E-02,8.2
4.19E-02,8
4.19E-02,7.4
4.19E-02,7.8
4.19E-02,7.8
4.19E-02,8.4
4.19E-02,7.8
4.19E-02,8.4
4.19E-02,7.6
4.19E-02,8.2
4.19E-02,8.2
4.19E-02,8.2
4.19E-02,8.2
4.19E-02,7.8
4.20E-02,8
4.20E-02,8.2
4.20E-02,8.2
4.20E-02,8.2
4.20E-02,8
4.20E-02,8
4.20E-02,8.2
4.20E-02,8.6
4.20E-02,8
4.20E-02,8.2
4.20E-02,8
4.20E-02,8.6
4.20E-02,8
4.20E-02,8.2
4.20E-02,8
4.20E-02,8.4
4.20E-02,8.4
4.20E-02,8
4.20E-02,7.8
4.20E-02,8.4
4.20E-02,8.2
4.20E-02,8.4
4.20E-02,8.2
4.20E-02,8.2
4.20E-02,7.8
4.21E-02,8.4
4.21E-02,8.4
4.21E-02,8
4.21E-02,8
4.21E-02,8.2
4.21E-02,7.8
4.21E-02,7.8
4.21E-02,8
4.21E-02,8
4.21E-02,8
4.21E-02,8.2
4.21E-02,8
4.21E-02,8.2
4.21E-02,7.6
4.21E-02,8.2
4.21E-02,7.8
4.21E-02,8
4.21E-02,7.8
4.21E-02,8
4.21E-02,8
4.21E-02,8.2
4.21E-02,8
4.21E-02,8
4.21E-02,8
4.21E-02,8.4
4.22E-02,7.8
4.22E-02,8.6
4.22E-02,8
4.22E-02,8
4.22E-02,8.4
4.22E-02,7.8
4.22E-02,8.4
4.22E-02,8.2
4.22E-02,8
4.22E-02,7.2
4.22E-02,7.8
4.22E-02,8.4
4.22E-02,8.6
4.22E-02,8.4
4.22E-02,8.4
4.22E-02,8.4
4.22E-02,8
4.22E-02,7.8
4.22E-02,8.2
4.22E-02,8
4.22E-02,7.8
4.22E-02,8.4
4.22E-02,8.2
4.22E-02,8
4.22E-02,7.6
4.23E-02,8
4.23E-02,7.6
4.23E-02,7.8
4.23E-02,8
4.23E-02,7.8
4.23E-02,7.8
4.23E-02,7.6
4.23E-02,8.4
4.23E-02,7.8
4.23E-02,8
4.23E-02,7.8
4.23E-02,8
4.23E-02,7.8
4.23E-02,7.8
4.23E-02,7.8
4.23E-02,7.8
4.23E-02,8.4
4.23E-02,8.4
4.23E-02,8
4.23E-02,7.4
4.23E-02,8.8
4.23E-02,8
4.23E-02,8.4
4.23E-02,8
4.23E-02,8.4
4.24E-02,8.8
4.24E-02,7.8
4.24E-02,8.6
4.24E-02,7.8
4.24E-02,8.2
4.24E-02,8.4
4.24E-02,8.2
4.24E-02,8
4.24E-02,8.6
4.24E-02,8
4.24E-02,8.6
4.24E-02,8
4.24E-02,8.6
4.24E-02,8
4.24E-02,8
4.24E-02,7.8
4.24E-02,8
4.24E-02,7.8
4.24E-02,8.4
4.24E-02,7.8
4.24E-02,7.8
4.24E-02,7.8
4.24E-02,8.4
4.24E-02,8
4.24E-02,7.8
4.25E-02,8
4.25E-02,8
4.25E-02,7.8
4.25E-02,8.2
4.25E-02,7.6
4.25E-02,7.8
4.25E-02,8
4.25E-02,8.2
4.25E-02,7.8
4.25E-02,7.8
4.25E-02,7.6
4.25E-02,8.2
4.25E-02,8.2
4.25E-02,8.2
4.25E-02,7.6
4.25E-02,8
4.25E-02,8
4.25E-02,8
4.25E-02,7.8
4.25E-02,8
4.25E-02,7.8
4.25E-02,8.2
4.25E-02,8
4.25E-02,7.8
4.25E-02,7.8
4.26E-02,8.2
4.26E-02,8
4.26E-02,8.2
4.26E-02,8
4.26E-02,8.2
4.26E-02,8
4.26E-02,7.8
4.26E-02,8
4.26E-02,8
4.26E-02,7.8
4.26E-02,8.4
4.26E-02,8.2
4.26E-02,8
4.26E-02,8.4
4.26E-02,8
4.26E-02,8.2
4.26E-02,8
4.26E-02,8.2
4.26E-02,7.8
4.26E-02,7.6
4.26E-02,8.2
4.26E-02,8.4
4.26E-02,7.8
4.26E-02,7.8
4.26E-02,8.8
4.27E-02,7.8
4.27E-02,7.8
4.27E-02,8
4.27E-02,8
4.27E-02,8.4
4.27E-02,8
4.27E-02,8.4
4.27E-02,7.6
4.27E-02,8
4.27E-02,8.2
4.27E-02,8
4.27E-02,7.8
4.27E-02,7.8
4.27E-02,8.2
4.27E-02,7.6
4.27E-02,8.4
4.27E-02,8.4
4.27E-02,7.8
4.27E-02,8
4.27E-02,8.2
4.27E-02,7.6
4.27E-02,8
4.27E-02,8
4.27E-02,8
4.27E-02,8.2
4.28E-02,7.8
4.28E-02,8.6
4.28E-02,7.6
4.28E-02,8
4.28E-02,8
4.28E-02,8.6
4.28E-02,8.2
4.28E-02,8
4.28E-02,8
4.28E-02,8.6
4.28E-02,8
4.28E-02,8
4.28E-02,8.2
4.28E-02,8.4
4.28E-02,8.4
4.28E-02,8
4.28E-02,7.6
4.28E-02,8
4.28E-02,7.8
4.28E-02,8
4.28E-02,7.6
4.28E-02,8
4.28E-02,8
4.28E-02,8
4.28E-02,8
4.29E-02,8
4.29E-02,7.8
4.29E-02,8.2
4.29E-02,8.4
4.29E-02,7.8
4.29E-02,8
4.29E-02,7.8
4.29E-02,7.8
4.29E-02,8.4
4.29E-02,7.6
4.29E-02,7.8
4.29E-02,7.6
4.29E-02,7.8
4.29E-02,7.8
4.29E-02,8.2
4.29E-02,8
4.29E-02,8
4.29E-02,8.4
4.29E-02,8
4.29E-02,7.6
4.29E-02,8
4.29E-02,8
4.29E-02,8
4.29E-02,7.8
4.29E-02,8.2
4.30E-02,7.6
4.30E-02,8
4.30E-02,7.8
4.30E-02,7.6
4.30E-02,8
4.30E-02,7.6
4.30E-02,7.6
4.30E-02,7.4
4.30E-02,7.6
4.30E-02,8
4.30E-02,8.6
4.30E-02,8.2
4.30E-02,8
4.30E-02,7.8
4.30E-02,8
4.30E-02,8
4.30E-02,7.8
4.30E-02,8
4.30E-02,7.6
4.30E-02,8.2
4.30E-02,8.2
4.30E-02,8
4.30E-02,7.8
4.30E-02,8.2
4.30E-02,8.2
4.31E-02,7.6
4.31E-02,8
4.31E-02,7.8
4.31E-02,8
4.31E-02,7.8
4.31E-02,8
4.31E-02,7.8
4.31E-02,8
4.31E-02,7.8
4.31E-02,8.4
4.31E-02,7.8
4.31E-02,7.6
4.31E-02,8.2
4.31E-02,8.4
4.31E-02,8.4
4.31E-02,8
4.31E-02,7.6
4.31E-02,7.6
4.31E-02,8.2
4.31E-02,7.8
4.31E-02,7.8
4.31E-02,8.4
4.31E-02,7.8
4.31E-02,8
4.31E-02,8.2
4.32E-02,8.2
4.32E-02,8
4.32E-02,8.2
4.32E-02,8
4.32E-02,8.8
4.32E-02,8.4
4.32E-02,8.2
4.32E-02,8
4.32E-02,8.2
4.32E-02,7.8
4.32E-02,8.2
4.32E-02,8
4.32E-02,8.4
4.32E-02,7.8
4.32E-02,8.4
4.32E-02,7.8
4.32E-02,7.8
4.32E-02,8.2
4.32E-02,8
4.32E-02,7.8
4.32E-02,8
4.32E-02,8
4.32E-02,7.8
4.32E-02,8
4.32E-02,8
4.33E-02,7.8
4.33E-02,8.4
4.33E-02,8
4.33E-02,8
4.33E-02,8.4
4.33E-02,8
4.33E-02,8
4.33E-02,8.2
4.33E-02,7.4
4.33E-02,7.4
4.33E-02,7.8
4.33E-02,8.4
4.33E-02,8.2
4.33E-02,7.8
4.33E-02,7.8
4.33E-02,7.8
4.33E-02,8
4.33E-02,8
4.33E-02,7.8
4.33E-02,8
4.33E-02,7.6
4.33E-02,8.2
4.33E-02,7.6
4.33E-02,8.2
4.33E-02,7.6
4.34E-02,8.4
4.34E-02,8
4.34E-02,7.8
4.34E-02,8.4
4.34E-02,8.2
4.34E-02,8.2
4.34E-02,7.6
4.34E-02,7.4
4.34E-02,8
4.34E-02,7.8
4.34E-02,7.8
4.34E-02,8
4.34E-02,8.4
4.34E-02,8.4
4.34E-02,7.6
4.34E-02,8
4.34E-02,7.8
4.34E-02,7.8
4.34E-02,8.2
4.34E-02,8.2
4.34E-02,7.8
4.34E-02,7.8
4.34E-02,7.8
4.34E-02,7.8
4.34E-02,7.6
4.35E-02,8
4.35E-02,7.8
4.35E-02,7.8
4.35E-02,8.4
4.35E-02,7.8
4.35E-02,7.6
4.35E-02,7.8
4.35E-02,8.2
4.35E-02,8.2
4.35E-02,7.6
4.35E-02,7.8
4.35E-02,7.8
4.35E-02,8
4.35E-02,7.8
4.35E-02,7.8
4.35E-02,7.6
4.35E-02,7.6
4.35E-02,8.2
4.35E-02,7.8
4.35E-02,7.8
4.35E-02,7.8
4.35E-02,7.6
4.35E-02,8.8
4.35E-02,7.8
4.35E-02,8.6
4.36E-02,8.2
4.36E-02,8.2
4.36E-02,7.6
4.36E-02,8.2
4.36E-02,7.6
4.36E-02,8.2
4.36E-02,7.6
4.36E-02,8.6
4.36E-02,7.6
4.36E-02,8.6
4.36E-02,7.8
4.36E-02,8.6
4.36E-02,7.6
4.36E-02,8
4.36E-02,7.8
4.36E-02,8.4
4.36E-02,7.8
4.36E-02,8
4.36E-02,7.8
4.36E-02,8.2
4.36E-02,8.4
4.36E-02,8
4.36E-02,7.6
4.36E-02,8.4
4.36E-02,7.6
4.37E-02,8
4.37E-02,7.8
4.37E-02,7.6
4.37E-02,8
4.37E-02,8
4.37E-02,8.4
4.37E-02,7.8
4.37E-02,7.6
4.37E-02,7.8
4.37E-02,7.8
4.37E-02,7.6
4.37E-02,7.8
4.37E-02,8
4.37E-02,7.8
4.37E-02,8
4.37E-02,7.8
4.37E-02,7.8
4.37E-02,8
4.37E-02,7.6
4.37E-02,8
4.37E-02,7.8
4.37E-02,7.8
4.37E-02,7.8
4.37E-02,7.6
4.37E-02,8
4.38E-02,8
4.38E-02,7.6
4.38E-02,7.8
4.38E-02,7.8
4.38E-02,7.6
4.38E-02,7.4
4.38E-02,7.8
4.38E-02,8
4.38E-02,8.2
4.38E-02,7.6
4.38E-02,8
4.38E-02,8
4.38E-02,7.6
4.38E-02,8.4
4.38E-02,7.8
4.38E-02,8.4
4.38E-02,7.8
4.38E-02,7.6
4.38E-02,7.8
4.38E-02,8.4
4.38E-02,7.6
4.38E-02,8
4.38E-02,7.4
4.38E-02,7.4
4.38E-02,8
4.39E-02,7.8
4.39E-02,7.8
4.39E-02,8
4.39E-02,8
4.39E-02,7.8
4.39E-02,8
4.39E-02,7.8
4.39E-02,7.8
4.39E-02,7.8
4.39E-02,7.4
4.39E-02,7.6
4.39E-02,8.2
4.39E-02,8
4.39E-02,7.6
4.39E-02,8.4
4.39E-02,7.8
4.39E-02,8
4.39E-02,7.6
4.39E-02,7.6
4.39E-02,7.8
4.39E-02,7.8
4.39E-02,8
4.39E-02,7.8
4.39E-02,8.2
4.39E-02,8
4.40E-02,8
4.40E-02,7.8
